account_id,loan_amount,outstanding_amount,days_past_due,customer_location,income_band,payment_history,contact_attempts,last_channel,last_outcome,assigned_channel,recovery_amount
SFL105756,30434,12831,23,Tier 3,Medium,Poor,3,Field,Promised,Call,1963
SFL105757,139605,62422,216,Tier 3,Medium,Good,3,Call,Promised,Field,46044
SFL105758,23292,17955,48,Tier 2,Low,Average,5,Call,No Response,Field,0
SFL105759,204682,89089,173,Tier 2,Low,Average,4,Call,Promised,Field,0
SFL105760,947672,566787,709,Tier 2,High,Poor,6,Call,No Response,Legal,0
SFL105761,171662,132539,157,Tier 1,Low,Average,17,Call,Promised,Field,39022
SFL105762,62625,40524,51,Tier 2,Low,Poor,4,Field,Refused,Field,16226
SFL105763,41379,21233,62,Tier 1,Low,Average,6,Call,Refused,Field,0
SFL105764,35420,32673,67,Tier 1,Medium,Average,4,Field,Promised,Legal,0
SFL105765,65141,28854,68,Tier 3,Low,Good,3,Call,Promised,Call,0
SFL105766,325396,147173,457,Tier 2,High,Average,17,Field,No Response,Field,132116
SFL105767,22396,14363,111,Tier 1,Medium,Poor,3,Call,No Response,Field,0
SFL105768,26802,11400,785,Tier 3,Low,Average,10,Field,Refused,Legal,0
SFL105769,277967,183630,171,Tier 2,Medium,Average,4,Legal,No Response,Field,0
SFL105770,44567,25933,771,Tier 3,Low,Average,20,Call,Paid,Legal,0
SFL105771,62431,26354,458,Tier 3,Low,Average,7,Legal,No Response,Field,10483
SFL105772,33189,11899,248,Tier 2,Medium,Poor,2,Call,Refused,Legal,0
SFL105773,63818,41474,49,Tier 1,High,Average,6,Call,No Response,Call,0
SFL105774,226718,141037,755,Tier 3,Medium,Average,3,Field,Refused,Field,32262
SFL105775,1152961,421000,232,Tier 1,Medium,Good,10,Call,Paid,Field,235746
SFL105776,586309,528281,134,Tier 1,High,Poor,3,Call,Refused,Field,229228
SFL105777,58798,20875,113,Tier 2,Medium,Average,11,Legal,Paid,Field,6786
SFL105778,43488,34058,241,Tier 3,Medium,Poor,6,Call,Promised,Call,0
SFL105779,1117524,745071,276,Tier 2,Low,Average,1,Field,No Response,Field,0
SFL105780,74476,63614,356,Tier 3,Medium,Average,8,Call,Promised,Field,0
SFL105781,595789,364225,248,Tier 1,Low,Poor,6,Call,Promised,Field,0
SFL105782,668176,641833,191,Tier 2,Medium,Average,9,Field,Promised,Call,0
SFL105783,244139,160711,670,Tier 3,Low,Average,6,Call,Promised,Legal,0
SFL105784,14950,12164,321,Tier 2,Low,Poor,6,Field,No Response,Call,0
SFL105785,30855,17092,190,Tier 3,Medium,Average,10,Call,Refused,Field,0
SFL105786,54649,36372,18,Tier 1,Medium,Poor,6,Call,No Response,Field,0
SFL105787,1118601,1026599,335,Tier 2,Medium,Average,6,Call,Paid,Field,0
SFL105788,33082,30441,127,Tier 2,Low,Good,12,Field,Promised,Field,24506
SFL105789,71315,25661,487,Tier 3,Low,Poor,5,Call,Refused,Field,0
SFL105790,43515,22241,106,Tier 2,High,Average,4,Call,Promised,Field,12256
SFL105791,74907,27585,17,Tier 2,Low,Poor,13,Field,Refused,Call,0
SFL105792,74771,28789,26,Tier 2,Low,Average,11,Call,Refused,Field,0
SFL105793,634228,202182,133,Tier 3,High,Poor,10,Call,No Response,Call,0
SFL105794,1077164,781102,242,Tier 3,Medium,Good,2,Call,Paid,Legal,620808
SFL105795,983311,867538,285,Tier 1,Low,Average,9,Call,Paid,Call,623181
SFL105796,63519,50671,10,Tier 2,Low,Poor,1,Call,No Response,Call,0
SFL105797,134760,78609,49,Tier 3,Low,Average,10,Field,Promised,Field,51497
SFL105798,47219,14931,365,Tier 1,Medium,Average,1,Call,Paid,Call,9772
SFL105799,58505,20677,9,Tier 2,High,Poor,7,Field,No Response,Call,0
SFL105800,22649,16586,36,Tier 1,High,Good,5,Call,Paid,Call,14862
SFL105801,23666,14914,134,Tier 3,Low,Poor,7,Call,No Response,Call,0
SFL105802,218999,193883,46,Tier 3,Low,Good,4,Field,Promised,Field,183328
SFL105803,1074084,1027968,155,Tier 3,Low,Poor,12,Call,No Response,Legal,0
SFL105804,942360,690222,735,Tier 1,Low,Poor,10,Field,Refused,Legal,0
SFL105805,38631,11854,171,Tier 2,High,Poor,18,Call,No Response,Field,0
SFL105806,631229,437398,337,Tier 1,Medium,Good,3,Field,Paid,Legal,311966
SFL105807,37438,35428,292,Tier 2,Low,Average,20,Field,Paid,Call,13689
SFL105808,44338,14709,702,Tier 2,Low,Average,6,Field,Promised,Field,0
SFL105809,347812,114754,177,Tier 1,High,Average,7,Legal,No Response,Call,0
SFL105810,890812,795231,91,Tier 2,Medium,Poor,4,Call,No Response,Call,0
SFL105811,146089,56282,144,Tier 1,Medium,Poor,1,Call,Refused,Call,22207
SFL105812,66603,38696,868,Tier 1,Medium,Good,6,Call,Promised,Legal,0
SFL105813,20241,18913,449,Tier 2,High,Poor,6,Legal,No Response,Call,0
SFL105814,204910,86258,123,Tier 1,Low,Average,6,Field,Refused,Call,0
SFL105815,47657,14706,170,Tier 3,Medium,Average,10,Legal,No Response,Call,6492
SFL105816,53958,17638,99,Tier 3,Medium,Poor,10,Call,No Response,Call,6573
SFL105817,141393,55278,101,Tier 2,Low,Poor,6,Field,Refused,Call,0
SFL105818,69686,47371,216,Tier 3,Low,Average,7,Field,Refused,Field,15811
SFL105819,43630,32125,27,Tier 2,Low,Average,5,Call,Promised,Field,10356
SFL105820,193429,85345,316,Tier 3,Low,Average,4,Call,No Response,Legal,0
SFL105821,10210,7561,162,Tier 3,Medium,Good,5,Call,Promised,Field,6757
SFL105822,167589,87618,247,Tier 1,Low,Average,4,Call,No Response,Field,0
SFL105823,33123,28300,629,Tier 2,Medium,Good,18,Field,Promised,Legal,19359
SFL105824,258821,139470,121,Tier 1,Medium,Average,4,Field,No Response,Field,123549
SFL105825,295439,120892,153,Tier 3,Low,Good,7,Call,Promised,Field,97836
SFL105826,295047,271178,153,Tier 2,Low,Average,2,Call,Promised,Field,163922
SFL105827,314136,120600,639,Tier 2,Medium,Poor,6,Call,Refused,Field,0
SFL105828,735673,250473,331,Tier 1,Low,Poor,18,Field,No Response,Call,0
SFL105829,316879,229504,111,Tier 1,Medium,Poor,4,Field,No Response,Call,0
SFL105830,20502,13656,300,Tier 2,Low,Good,7,Call,No Response,Field,0
SFL105831,57021,28879,353,Tier 3,High,Good,16,Field,Paid,Field,24387
SFL105832,63671,23217,102,Tier 2,Low,Good,8,Call,Promised,Call,17122
SFL105833,38501,27302,28,Tier 2,Medium,Good,13,Call,No Response,Field,0
SFL105834,153620,123917,14,Tier 1,Low,Average,6,Field,Paid,Legal,47207
SFL105835,27085,15472,319,Tier 3,Medium,Average,10,Call,No Response,Legal,0
SFL105836,710324,337637,330,Tier 2,Low,Good,13,Field,No Response,Call,0
SFL105837,555736,514302,224,Tier 2,Low,Poor,2,Field,No Response,Field,231120
SFL105838,70503,61017,206,Tier 2,Medium,Poor,5,Call,No Response,Legal,34345
SFL105839,670568,254682,78,Tier 1,Medium,Good,7,Call,Paid,Call,233100
SFL105840,291349,127572,119,Tier 3,Medium,Good,12,Field,No Response,Field,0
SFL105841,1186552,1083992,564,Tier 1,Low,Average,12,Call,Promised,Legal,0
SFL105842,29505,18745,114,Tier 3,Low,Poor,9,Field,No Response,Legal,0
SFL105843,1169663,611763,65,Tier 1,Low,Poor,9,Legal,Refused,Call,0
SFL105844,21259,9028,177,Tier 1,Medium,Average,5,Call,No Response,Field,0
SFL105845,105627,90609,24,Tier 3,Low,Good,12,Call,Promised,Call,49642
SFL105846,54830,19969,161,Tier 3,Low,Average,8,Call,Refused,Field,0
SFL105847,829347,367727,59,Tier 3,High,Good,9,Call,Paid,Call,321910
SFL105848,60703,49538,195,Tier 1,Low,Poor,11,Field,No Response,Call,0
SFL105849,1170962,1044359,63,Tier 1,Low,Poor,20,Call,No Response,Legal,0
SFL105850,687068,316082,116,Tier 3,High,Average,5,Field,Paid,Field,84199
SFL105851,745079,296596,276,Tier 1,Low,Poor,4,Field,Promised,Legal,0
SFL105852,251070,234923,110,Tier 2,Low,Good,7,Field,Paid,Field,228124
SFL105853,1099084,392128,138,Tier 2,Low,Average,19,Call,No Response,Call,0
SFL105854,680333,479340,767,Tier 2,Low,Average,7,Field,No Response,Legal,0
SFL105855,30632,21310,166,Tier 1,High,Average,5,Field,Refused,Call,0
SFL105856,300220,288461,361,Tier 1,High,Average,5,Field,No Response,Call,0
SFL105857,336524,180208,160,Tier 3,Medium,Poor,16,Field,No Response,Call,0
SFL105858,48593,16160,258,Tier 2,Low,Poor,5,Call,Refused,Call,0
SFL105859,252345,81600,19,Tier 2,Low,Good,4,Call,Paid,Field,77102
SFL105860,276262,237999,255,Tier 2,Medium,Average,6,Field,No Response,Legal,84564
SFL105861,52561,40883,134,Tier 3,Low,Average,10,Legal,Promised,Field,33673
SFL105862,73964,57960,143,Tier 3,Medium,Poor,8,Legal,Refused,Field,0
SFL105863,84809,32106,240,Tier 2,High,Average,7,Legal,No Response,Field,0
SFL105864,43957,24622,20,Tier 3,Low,Average,20,Call,Refused,Call,0
SFL105865,210684,145227,224,Tier 2,Low,Poor,20,Call,Refused,Call,0
SFL105866,317313,283750,71,Tier 2,Medium,Average,4,Call,No Response,Field,159905
SFL105867,44299,15017,156,Tier 2,Low,Poor,3,Call,Paid,Call,0
SFL105868,1023837,925580,693,Tier 1,Low,Average,5,Call,No Response,Field,0
SFL105869,44825,13847,63,Tier 2,Low,Average,7,Call,Paid,Legal,0
SFL105870,44759,15243,37,Tier 2,Low,Poor,8,Call,Refused,Call,0
SFL105871,324383,213414,207,Tier 1,Medium,Poor,7,Call,Refused,Call,0
SFL105872,148938,78951,814,Tier 2,Medium,Good,7,Call,Promised,Field,0
SFL105873,276121,234029,488,Tier 2,Low,Poor,10,Call,Refused,Legal,0
SFL105874,72222,57676,57,Tier 2,High,Average,7,Legal,No Response,Field,0
SFL105875,134679,48856,49,Tier 3,Low,Poor,3,Call,No Response,Field,0
SFL105876,796263,762890,40,Tier 2,High,Poor,12,Field,No Response,Call,0
SFL105877,61784,26907,822,Tier 1,Low,Poor,17,Field,Refused,Legal,0
SFL105878,18918,12429,209,Tier 1,Low,Average,14,Field,No Response,Call,0
SFL105879,262057,93220,88,Tier 2,Low,Average,6,Call,Promised,Legal,0
SFL105880,893114,807429,130,Tier 1,Low,Average,2,Call,No Response,Call,540585
SFL105881,173798,144428,404,Tier 1,High,Average,10,Field,No Response,Legal,0
SFL105882,59210,19710,695,Tier 2,Medium,Good,4,Field,Refused,Legal,0
SFL105883,1023304,572661,95,Tier 3,High,Average,7,Field,No Response,Field,201612
SFL105884,16637,7551,645,Tier 3,Low,Poor,7,Call,No Response,Legal,0
SFL105885,1043498,839256,238,Tier 3,High,Poor,2,Field,Refused,Call,0
SFL105886,159191,90973,141,Tier 3,Low,Average,13,Legal,No Response,Field,0
SFL105887,54167,48179,5,Tier 1,Low,Poor,8,Call,No Response,Call,0
SFL105888,263540,183779,51,Tier 2,Low,Poor,8,Legal,No Response,Field,21299
SFL105889,374002,277916,651,Tier 3,Medium,Poor,9,Call,Promised,Legal,0
SFL105890,599919,257146,195,Tier 3,Medium,Average,5,Field,Paid,Field,0
SFL105891,267674,151862,816,Tier 2,High,Poor,2,Field,Refused,Field,0
SFL105892,212092,91482,122,Tier 2,Medium,Poor,9,Call,Promised,Call,0
SFL105893,40643,25734,80,Tier 1,Low,Average,19,Call,Refused,Field,0
SFL105894,349715,319806,63,Tier 3,Low,Poor,19,Call,No Response,Call,167241
SFL105895,780732,317448,25,Tier 2,Low,Average,8,Call,No Response,Field,92224
SFL105896,723318,227583,118,Tier 3,Medium,Good,3,Call,Paid,Field,170526
SFL105897,958093,790019,182,Tier 1,High,Average,3,Call,No Response,Call,0
SFL105898,989543,654064,312,Tier 1,Low,Poor,2,Call,No Response,Field,0
SFL105899,63399,32143,102,Tier 2,High,Good,5,Call,Promised,Field,31503
SFL105900,18898,14562,213,Tier 1,High,Poor,8,Legal,No Response,Field,2659
SFL105901,72304,29329,224,Tier 1,High,Average,20,Call,Promised,Call,19567
SFL105902,214518,80177,162,Tier 1,Medium,Good,6,Legal,Paid,Call,71415
SFL105903,1094392,1058436,141,Tier 2,High,Average,9,Field,Refused,Field,0
SFL105904,974480,758278,618,Tier 2,High,Average,13,Legal,No Response,Call,0
SFL105905,15001,5152,164,Tier 3,High,Average,9,Field,Promised,Call,1325
SFL105906,46825,38998,207,Tier 2,Low,Average,17,Field,No Response,Field,0
SFL105907,310919,214256,263,Tier 3,Medium,Poor,8,Call,Refused,Legal,0
SFL105908,161622,104732,12,Tier 2,Medium,Average,1,Call,Refused,Call,0
SFL105909,67520,20669,817,Tier 1,High,Average,14,Field,Promised,Call,0
SFL105910,157471,120184,173,Tier 2,Low,Average,6,Call,Promised,Field,62222
SFL105911,33023,16425,112,Tier 3,Low,Poor,4,Call,Promised,Call,0
SFL105912,37811,19141,81,Tier 3,Medium,Average,10,Field,Paid,Field,13378
SFL105913,56185,34036,153,Tier 2,Medium,Good,7,Call,Paid,Call,26741
SFL105914,44357,37022,195,Tier 1,High,Poor,9,Call,Refused,Call,5950
SFL105915,199273,124186,18,Tier 2,High,Good,3,Field,No Response,Field,29094
SFL105916,136091,97399,131,Tier 2,Low,Average,4,Call,No Response,Call,33246
SFL105917,67860,28628,260,Tier 2,Low,Average,17,Call,Refused,Call,0
SFL105918,34323,15939,22,Tier 3,High,Good,18,Field,Promised,Call,13851
SFL105919,324597,209238,99,Tier 1,High,Average,1,Call,Paid,Call,88394
SFL105920,194058,126353,55,Tier 3,Medium,Good,14,Call,Refused,Field,0
SFL105921,327535,191433,11,Tier 3,Medium,Average,1,Field,Promised,Field,0
SFL105922,262481,173213,35,Tier 1,Medium,Average,6,Field,Promised,Call,0
SFL105923,55284,51715,131,Tier 3,Medium,Poor,4,Call,No Response,Call,0
SFL105924,82171,54611,121,Tier 2,High,Poor,2,Call,Refused,Call,0
SFL105925,28547,22077,10,Tier 2,High,Poor,15,Field,No Response,Call,10023
SFL105926,385077,129645,565,Tier 2,Low,Average,15,Call,No Response,Field,0
SFL105927,62015,26053,280,Tier 2,Medium,Good,1,Call,Promised,Field,21578
SFL105928,68485,29292,46,Tier 1,High,Good,20,Field,Promised,Call,19622
SFL105929,68185,37322,144,Tier 3,Low,Good,4,Call,Paid,Field,34888
SFL105930,76215,28972,9,Tier 1,Low,Average,3,Legal,No Response,Field,0
SFL105931,59547,50865,5,Tier 1,Medium,Average,4,Field,No Response,Call,17463
SFL105932,1157264,660184,50,Tier 3,Low,Good,1,Field,Paid,Field,0
SFL105933,39402,32272,177,Tier 2,Medium,Poor,5,Call,Refused,Call,12236
SFL105934,18471,7925,14,Tier 2,Low,Poor,6,Call,No Response,Call,0
SFL105935,1151660,870134,42,Tier 3,Low,Average,6,Call,Promised,Field,0
SFL105936,259849,106322,67,Tier 2,High,Poor,6,Call,Paid,Legal,0
SFL105937,296116,129015,654,Tier 2,High,Good,9,Field,No Response,Field,47504
SFL105938,345620,167920,119,Tier 2,Medium,Poor,10,Call,Paid,Call,0
SFL105939,60923,31839,173,Tier 2,Low,Average,8,Field,No Response,Field,26700
SFL105940,13558,6865,73,Tier 2,Medium,Good,8,Call,Promised,Field,4280
SFL105941,157118,96208,6,Tier 2,High,Average,1,Field,No Response,Field,41641
SFL105942,204470,137285,505,Tier 2,Medium,Poor,8,Call,Refused,Legal,0
SFL105943,633401,607540,81,Tier 2,Low,Good,20,Call,Paid,Call,0
SFL105944,348640,187463,133,Tier 2,Medium,Good,19,Field,Promised,Call,0
SFL105945,312596,183654,346,Tier 2,Medium,Average,14,Field,Paid,Call,0
SFL105946,206096,134037,256,Tier 3,Low,Good,17,Field,Paid,Field,0
SFL105947,57216,30414,324,Tier 2,High,Good,6,Legal,Promised,Field,0
SFL105948,20550,17801,54,Tier 3,Medium,Average,19,Call,Paid,Call,0
SFL105949,38769,14573,248,Tier 1,High,Average,8,Call,No Response,Call,0
SFL105950,394118,150851,81,Tier 3,Low,Poor,6,Call,Promised,Legal,0
SFL105951,12850,10556,648,Tier 3,High,Average,9,Call,Promised,Call,0
SFL105952,304004,240317,4,Tier 2,Low,Good,4,Field,Paid,Field,137994
SFL105953,79343,40812,70,Tier 2,Medium,Poor,5,Field,Promised,Call,14904
SFL105954,204084,167571,50,Tier 2,Low,Poor,3,Field,No Response,Field,56660
SFL105955,208245,121186,65,Tier 1,High,Good,17,Call,Promised,Call,90692
SFL105956,873831,530737,15,Tier 2,Low,Poor,4,Field,No Response,Field,0
SFL105957,10566,9229,141,Tier 2,Low,Poor,9,Call,No Response,Call,0
SFL105958,71368,23767,125,Tier 2,Medium,Average,5,Call,Refused,Field,0
SFL105959,1193623,908388,129,Tier 2,High,Poor,1,Legal,Promised,Call,0
SFL105960,603731,330590,471,Tier 3,Medium,Poor,5,Call,No Response,Field,0
SFL105961,301339,273110,667,Tier 1,Low,Good,12,Call,Refused,Legal,73222
SFL105962,184678,78372,324,Tier 2,Low,Poor,10,Call,No Response,Field,0
SFL105963,90417,57284,482,Tier 3,Medium,Poor,3,Call,No Response,Legal,0
SFL105964,69908,67635,861,Tier 2,Low,Average,15,Field,Promised,Field,0
SFL105965,48046,16724,149,Tier 2,Low,Poor,2,Call,No Response,Field,0
SFL105966,183517,60501,518,Tier 3,Medium,Poor,2,Call,Refused,Legal,0
SFL105967,23990,19863,327,Tier 1,Low,Average,1,Field,No Response,Field,0
SFL105968,1078302,909361,355,Tier 2,Medium,Good,4,Field,Paid,Field,507293
SFL105969,63477,25307,259,Tier 2,Medium,Good,7,Call,Promised,Legal,0
SFL105970,57667,24898,318,Tier 3,Low,Average,4,Legal,Promised,Call,0
SFL105971,57265,48364,58,Tier 2,Medium,Poor,8,Call,No Response,Legal,0
SFL105972,57754,46003,178,Tier 3,Medium,Good,9,Call,No Response,Field,26362
SFL105973,46229,42178,106,Tier 3,Low,Good,11,Call,Promised,Field,0
SFL105974,190484,176220,155,Tier 3,Medium,Good,9,Call,Promised,Field,166543
SFL105975,318667,217674,103,Tier 2,Low,Poor,9,Legal,Promised,Call,0
SFL105976,84278,71655,150,Tier 1,High,Poor,17,Field,No Response,Call,0
SFL105977,75687,33590,44,Tier 3,Medium,Poor,1,Field,No Response,Field,0
SFL105978,43994,26282,5,Tier 3,High,Average,1,Field,Promised,Field,11829
SFL105979,241583,132312,104,Tier 1,Low,Average,8,Call,Promised,Field,33971
SFL105980,61425,27652,312,Tier 2,Low,Good,20,Legal,Paid,Call,23197
SFL105981,49356,32690,87,Tier 2,Low,Poor,20,Call,Refused,Call,0
SFL105982,66767,57579,134,Tier 3,Medium,Good,3,Call,Paid,Field,33024
SFL105983,185261,156726,162,Tier 3,High,Poor,5,Call,Promised,Call,0
SFL105984,31017,24023,114,Tier 3,Medium,Poor,14,Legal,Promised,Legal,0
SFL105985,65511,63079,79,Tier 1,Low,Poor,3,Field,No Response,Call,0
SFL105986,56599,53328,71,Tier 3,Low,Average,10,Call,Promised,Call,0
SFL105987,611422,539591,853,Tier 2,Low,Average,14,Field,No Response,Legal,0
SFL105988,1076302,840786,44,Tier 2,Low,Good,4,Call,Promised,Call,710969
SFL105989,137568,105253,440,Tier 1,Medium,Average,6,Call,Promised,Call,75386
SFL105990,38916,23704,115,Tier 1,Medium,Poor,10,Legal,Paid,Field,0
SFL105991,435582,315265,160,Tier 1,Low,Poor,6,Field,No Response,Field,0
SFL105992,588207,328449,43,Tier 2,High,Good,14,Call,Promised,Field,297523
SFL105993,962535,623154,88,Tier 1,Low,Good,15,Field,Paid,Call,562843
SFL105994,666712,618885,36,Tier 2,Medium,Poor,6,Legal,Refused,Field,0
SFL105995,280831,142827,22,Tier 1,Low,Average,6,Field,Refused,Field,0
SFL105996,17640,15105,2,Tier 3,Medium,Poor,5,Call,No Response,Field,0
SFL105997,347953,179558,102,Tier 3,Low,Average,4,Call,Promised,Field,0
SFL105998,200159,90081,110,Tier 2,Medium,Average,14,Call,Promised,Call,0
SFL105999,40783,27179,87,Tier 3,Medium,Poor,2,Legal,Refused,Call,0
SFL106000,286810,267300,13,Tier 2,Low,Average,6,Field,Promised,Field,158219
SFL106001,1055508,929465,635,Tier 3,Low,Average,5,Field,Promised,Field,511447
SFL106002,1025796,958105,32,Tier 3,High,Average,4,Call,No Response,Legal,750520
SFL106003,69165,64632,865,Tier 2,High,Poor,4,Field,No Response,Field,0
SFL106004,36460,14379,307,Tier 2,Medium,Average,13,Call,Refused,Field,8403
SFL106005,896232,864131,297,Tier 2,Low,Average,11,Field,Paid,Field,0
SFL106006,1018295,587566,64,Tier 2,High,Poor,16,Call,Refused,Call,0
SFL106007,296297,89253,556,Tier 3,Medium,Average,10,Legal,Refused,Legal,0
SFL106008,51063,17792,51,Tier 1,Low,Good,4,Legal,Paid,Field,10218
SFL106009,313981,172573,523,Tier 2,Medium,Good,11,Field,Promised,Legal,102246
SFL106010,244666,230917,336,Tier 3,Low,Poor,12,Call,Refused,Field,0
SFL106011,893062,503009,310,Tier 2,Medium,Average,4,Call,Paid,Field,0
SFL106012,116746,81935,215,Tier 1,Medium,Poor,11,Legal,No Response,Call,0
SFL106013,67090,36929,195,Tier 1,Medium,Poor,3,Call,No Response,Legal,0
SFL106014,24994,15970,152,Tier 2,Medium,Average,11,Field,Refused,Field,0
SFL106015,194189,71545,157,Tier 2,Medium,Poor,5,Call,Paid,Field,36236
SFL106016,202446,61334,219,Tier 3,Medium,Average,7,Call,No Response,Field,20265
SFL106017,46849,30986,356,Tier 2,Medium,Average,10,Call,No Response,Legal,0
SFL106018,33196,13011,811,Tier 3,Medium,Average,20,Call,No Response,Legal,0
SFL106019,66929,25719,240,Tier 1,High,Average,13,Call,No Response,Field,0
SFL106020,63957,43261,107,Tier 1,Medium,Good,7,Call,Promised,Call,36439
SFL106021,686075,536161,345,Tier 2,Medium,Poor,9,Call,Paid,Call,0
SFL106022,799984,616472,364,Tier 2,Medium,Good,6,Call,Paid,Field,332863
SFL106023,69096,63528,160,Tier 2,Medium,Poor,9,Field,No Response,Call,0
SFL106024,843203,716359,146,Tier 3,Medium,Average,11,Call,No Response,Field,227672
SFL106025,64456,56504,158,Tier 1,Low,Good,10,Field,Promised,Field,0
SFL106026,49568,43970,47,Tier 1,Medium,Average,2,Field,Promised,Call,31160
SFL106027,33662,26476,205,Tier 2,Medium,Good,3,Field,Refused,Field,0
SFL106028,285310,219463,175,Tier 3,Medium,Poor,1,Call,No Response,Call,0
SFL106029,45595,24961,122,Tier 1,High,Good,3,Call,Promised,Field,16802
SFL106030,14253,7160,118,Tier 2,Low,Poor,1,Call,Promised,Call,1675
SFL106031,284928,197105,270,Tier 2,High,Average,10,Call,Promised,Call,0
SFL106032,151970,79852,179,Tier 2,Low,Average,3,Call,Promised,Call,0
SFL106033,54353,32240,20,Tier 1,Low,Average,5,Call,Refused,Field,0
SFL106034,212074,161914,95,Tier 2,High,Average,8,Field,Promised,Field,55508
SFL106035,294485,120880,185,Tier 1,High,Good,9,Field,Paid,Call,116660
SFL106036,20372,14977,471,Tier 1,Low,Poor,7,Call,No Response,Legal,0
SFL106037,593310,431715,94,Tier 3,High,Average,8,Call,Refused,Field,0
SFL106038,304402,134166,291,Tier 1,Medium,Good,3,Call,Paid,Legal,0
SFL106039,27432,11638,64,Tier 2,High,Average,6,Field,No Response,Field,4328
SFL106040,105353,87506,291,Tier 3,Low,Poor,5,Call,Refused,Call,0
SFL106041,60868,24218,145,Tier 3,Low,Average,6,Call,Promised,Legal,5986
SFL106042,267019,87019,157,Tier 1,Low,Poor,4,Field,Promised,Legal,29741
SFL106043,156552,79550,93,Tier 1,Medium,Average,4,Call,No Response,Call,43599
